ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,dia,mes
0.28486852954506486,0.23809523809523814,0.75,0.4,0.05803716447898745,0.5,0.5,0.6801069930622387,1.0,1.0,1.0,1.0,0.0,1.0,0.13333333333333333,0.0,0.23076923076923078,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476891495708332,0.5454545454545454
0.6925017733716744,0.08571428571428572,0.75,0.2,0.04541489707280099,0.5,0.0,0.09879206971053926,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.0,0.3076923076923077,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211628953528599,0.1818181818181818
0.8427206503932771,0.12380952380952381,1.0,0.4,0.05480978620498815,0.5,0.0,0.11481526381165971,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843463012064439,0.7272727272727273
0.7134138170790763,0.48571428571428577,0.75,0.0,0.11388614844135375,0.0,0.0,0.8930005470882302,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.17857142857142855,0.7692307692307693,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19060372654138244,0.1818181818181818
0.32854640839739496,0.14285714285714285,1.0,0.2,0.1027286836627886,0.0,0.0,0.6364332714334124,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.14285714285714285,0.6153846153846154,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399637902082014,0.8181818181818182
0.9175294857542419,0.4,0.75,0.4,0.056047499308204095,0.5,0.5,0.9470610101347754,1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.23076923076923078,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10243857226114153,0.9090909090909091
0.5194142771148682,0.06666666666666668,0.75,0.0,0.04293495915396369,0.5,0.0,0.2136083308786883,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.23076923076923078,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739647361634051,0.9999999999999999
0.735232746832227,0.19047619047619047,0.25,0.0,0.07589452217957818,1.0,0.5,0.0451971180467807,1.0,0.0,1.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.15384615384615385,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44923610672659786,0.36363636363636365
0.5343458012186186,0.2761904761904762,0.75,0.6000000000000001,0.10364456128108569,0.0,0.5,0.7312014626107306,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.25,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273913303879566,0.7272727272727273
0.8456495066244663,0.23809523809523814,0.75,0.8,0.04307482223853123,0.5,0.5,0.43880508691213477,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.23076923076923078,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399637902082014,0.9999999999999999
0.6948624811905287,0.4285714285714286,0.5,0.0,0.08495103288136001,1.0,0.5,0.885179451792272,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.3076923076923077,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087972783307343,0.9090909090909091
0.5856932565714977,0.3238095238095238,0.75,0.4,0.1210552594535414,0.0,0.0,0.8773327151331383,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.3214285714285714,0.38461538461538464,0.15000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8399637902082014,0.0
0.6596255717282968,0.29523809523809524,1.0,0.0,0.00814213698761986,0.0,1.0,0.9470610101347754,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03571428571428571,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270615237497589,0.9999999999999999
0.7895459344453591,0.09523809523809523,0.5,0.0,0.13312108232972797,0.0,0.0,0.3765407167580715,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.14285714285714285,0.5384615384615385,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9476891495708332,0.2727272727272727
0.7975086338386931,0.11428571428571432,1.0,0.0,0.054439825787744985,0.0,0.0,0.591639097754454,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9739647361634051,0.5454545454545454
0.6921326174469375,0.3047619047619048,0.75,0.0,0.032706907130911844,0.0,0.0,0.6096998321454807,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.23076923076923078,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689401965707802,0.1818181818181818
0.8413569812806094,0.11428571428571432,0.25,0.4,0.05175686081066448,0.5,0.0,0.2136083308786883,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.03571428571428571,0.23076923076923078,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5780169091895624,0.4545454545454545
0.751800388499632,0.4666666666666667,1.0,0.4,0.0819522480359012,0.0,0.5,0.789206220901436,1.0,1.0,1.0,1.0,0.0,1.0,0.13333333333333333,0.03571428571428571,0.38461538461538464,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983640103901303,0.9999999999999999
0.8790081575625653,0.2761904761904762,1.0,0.8,0.0909215322978452,0.0,0.5,0.4883733637081352,1.0,0.0,1.0,0.0,0.0,1.0,0.2,0.07142857142857142,0.7692307692307693,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560451783811364,0.1818181818181818
0.775426213603781,0.16190476190476194,0.5,0.2,0.11452530769878605,0.0,0.0,0.3976739071135266,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.10714285714285714,0.38461538461538464,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739647361634051,0.2727272727272727
0.9058446916359552,0.3238095238095238,0.75,0.0,0.04909795829974614,0.0,0.5,0.6452535238049142,1.0,0.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.07142857142857142,0.15384615384615385,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689401965707802,0.0
0.710786154228462,0.2666666666666667,1.0,0.4,0.06413699965109423,0.5,0.5,0.7727978542665442,1.0,0.0,1.0,0.0,0.0,1.0,0.5333333333333333,0.03571428571428571,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19060372654138244,0.8181818181818182
0.3260444264140335,0.18095238095238098,0.25,0.4,0.06811933780093121,0.0,0.5,0.9925020007626254,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.03571428571428571,0.46153846153846156,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44923610672659786,0.7272727272727273
0.6963362694138431,0.4,0.75,0.4,0.056047499308204095,0.5,0.5,0.9470610101347754,1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.23076923076923078,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10243857226114153,0.9090909090909091
0.9315111677069712,0.3047619047619048,0.75,0.2,0.12136055199297376,0.0,0.0,0.45886061852925625,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.17857142857142855,0.9230769230769231,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44923610672659786,0.1818181818181818
0.9670339293943727,0.13333333333333336,0.75,0.4,0.09246153013222325,0.0,0.0,0.0642482376742677,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.2857142857142857,0.5384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053702530698615816,0.9090909090909091
0.45904398264773494,0.2285714285714286,0.75,0.2,0.10857586294019274,0.0,0.0,0.6364332714334124,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.17857142857142855,0.9230769230769231,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053702530698615816,0.1818181818181818
0.32554309625109223,0.36190476190476195,0.75,0.6000000000000001,0.08522775124222481,0.0,0.5,0.6452535238049142,1.0,0.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.07142857142857142,0.15384615384615385,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983640103901303,0.2727272727272727
0.7686455263682914,0.19047619047619047,0.75,0.4,0.09487078455670922,0.5,0.0,0.8615607436032006,1.0,0.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.07142857142857142,0.7692307692307693,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053702530698615816,0.0
0.6461667081100045,0.4190476190476191,1.0,0.2,0.09440607817895257,0.5,1.0,0.8615607436032006,1.0,1.0,1.0,1.0,0.0,1.0,0.4666666666666667,0.10714285714285714,0.3076923076923077,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14778592718469732,0.1818181818181818
0.7831662476839721,0.37142857142857144,1.0,0.2,0.07487637908009191,0.0,0.5,0.9470610101347754,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.07142857142857142,0.7692307692307693,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10243857226114153,0.8181818181818182
0.6871041186525193,0.5047619047619049,1.0,0.6000000000000001,0.0810363704176041,0.0,0.0,0.8930005470882302,1.0,1.0,1.0,1.0,0.0,1.0,0.06666666666666667,0.14285714285714285,0.46153846153846156,0.35000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8943748091471325,0.9090909090909091
0.7166200738751562,0.28571428571428575,0.5,0.4,0.04182808571050447,1.0,0.0,0.5733761932486815,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
0.5272726859290394,0.3047619047619048,0.75,0.2,0.06809527533476906,0.0,0.5,0.9240359777342851,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.07142857142857142,0.6153846153846154,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182
0.14840364963221134,0.29523809523809524,0.75,0.2,0.07887676407955051,0.0,0.5,0.8456813741816084,1.0,1.0,1.0,1.0,0.0,1.0,0.06666666666666667,0.07142857142857142,0.38461538461538464,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273913303879566,0.0
0.6281444723784346,0.2666666666666667,1.0,0.0,0.045978861123476544,0.0,0.5,0.7143194487457908,1.0,0.0,1.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.3076923076923077,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084296078105764,0.1818181818181818
0.5119246706130742,0.39047619047619053,0.5,1.0,0.09588441594379007,0.0,0.0,0.5825335703996064,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.17857142857142855,0.46153846153846156,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806667719517791,0.0
0.9686446964713938,0.2285714285714286,0.75,0.4,0.09561521710360095,0.0,0.0,0.6887180870980075,1.0,0.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2857142857142857,0.9230769230769231,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4153587780372724,0.7272727272727273
0.312497897845339,0.2,0.25,0.2,0.12120865767532514,0.0,0.0,0.40809271654051804,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.3571428571428571,0.46153846153846156,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3806667719517791,0.1818181818181818
0.6381738941546011,0.23809523809523814,0.5,0.6000000000000001,0.061491632277392114,0.5,0.0,0.9470610101347754,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.0,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34506343371898596,0.8181818181818182
0.8915016703693098,0.14285714285714285,0.75,0.2,0.05827478133233875,0.5,0.0,0.9698802892495083,1.0,0.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087972783307343,0.6363636363636364
0.6204444456055781,0.20952380952380956,1.0,0.2,0.07137077854109268,0.0,0.5,0.7143194487457908,1.0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.03571428571428571,0.38461538461538464,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153587780372724,0.0
0.5526743440112489,0.21904761904761905,0.5,0.6000000000000001,0.07765709782595619,0.5,0.5,0.0451971180467807,1.0,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6363636363636364
0.062390520286899516,0.4,0.5,0.2,0.040769337199369565,0.5,0.5,0.9007963815271576,1.0,0.0,1.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.23076923076923078,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153587780372724,0.1818181818181818
0.8374655824871242,0.37142857142857144,0.25,0.4,0.12124023966216298,0.0,0.0,0.4883733637081352,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.25,0.7692307692307693,0.15000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23142633806087717,0.9090909090909091
0.5627506505148341,0.4095238095238095,0.75,0.4,0.08629552317817053,0.0,0.0,0.9317343802765498,1.0,0.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053702530698615816,0.36363636363636365
0.3366004506706178,0.3047619047619048,1.0,0.6000000000000001,0.11594348929821817,0.0,0.0,0.45886061852925625,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.3571428571428571,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5148530102007597,0.7272727272727273
0.553644892533149,0.23809523809523814,0.5,0.4,0.05541285176317721,0.0,0.5,0.0451971180467807,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.23076923076923078,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14778592718469732,0.1818181818181818
0.22398557884728845,0.20952380952380956,0.75,0.0,0.11762184631302862,0.0,0.0,0.789206220901436,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.14285714285714285,0.6923076923076923,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211628953528599,0.4545454545454545
0.7648915922744265,0.12380952380952381,1.0,0.0,0.04296353333253125,0.0,0.0,0.5825335703996064,1.0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.03571428571428571,0.23076923076923078,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689401965707802,0.36363636363636365
0.8035637442521079,0.17142857142857143,0.75,0.4,0.047369972448476245,0.5,0.0,0.3871580077292922,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.23076923076923078,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843463012064439,0.0
0.772462640590348,0.10476190476190478,1.0,0.0,0.042513865996125944,0.5,0.0,0.32175557516749964,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48237855896598314,0.09090909090909091
0.3236351771043333,0.20952380952380956,0.5,0.4,0.053596135567934355,0.5,0.0,0.08200426116860311,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.15384615384615385,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780169091895624,0.9999999999999999
0.5522697444439827,0.2571428571428572,0.75,0.0,0.03380174934128999,0.5,0.0,0.7395889726131499,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.23076923076923078,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084296078105764,0.1818181818181818
0.9049178603526692,0.3047619047619048,1.0,0.2,0.04065654438923445,0.5,0.5,0.2513619552629184,1.0,0.0,1.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.15384615384615385,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19060372654138244,0.4545454545454545
0.36443996927551053,0.39047619047619053,0.75,0.4,0.10547782042181503,0.0,0.5,0.8930005470882302,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.10714285714285714,0.7692307692307693,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399637902082014,0.9999999999999999
0.5487851996309375,0.38095238095238104,0.75,0.6000000000000001,0.03094132367626358,0.0,0.0,0.9394092824019246,1.0,1.0,1.0,0.0,1.0,1.0,0.06666666666666667,0.0,0.15384615384615385,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14778592718469732,0.6363636363636364
0.7702722741548436,0.4095238095238095,1.0,0.4,0.08423968622544124,0.0,0.5,0.9394092824019246,1.0,1.0,1.0,0.0,0.0,1.0,0.13333333333333333,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44923610672659786,0.9090909090909091
0.34379261051229804,0.37142857142857144,0.25,0.0,0.11070539119554362,0.0,0.5,0.4883733637081352,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.07142857142857142,0.7692307692307693,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23142633806087717,0.36363636363636365
0.11936767632155992,0.05714285714285716,0.75,0.0,0.13316018383724149,0.0,0.0,0.4286547298002773,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.21428571428571427,0.5384615384615385,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5148530102007597,0.9999999999999999
0.6065633599021839,0.24761904761904763,0.75,0.0,0.09873732208814082,0.0,0.5,0.4286547298002773,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.2857142857142857,0.38461538461538464,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806667719517791,0.9090909090909091
0.9950994592293264,0.2571428571428572,0.75,0.2,0.026958985526426605,0.5,0.0,0.9622962069226849,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084296078105764,0.09090909090909091
0.5017845355824543,0.36190476190476195,0.5,0.0,0.1459493846024279,0.0,0.0,0.3329583319552268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21428571428571427,0.6923076923076923,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087972783307343,0.09090909090909091
0.9050502884448598,0.39047619047619053,0.75,0.4,0.03279864528315507,0.0,0.0,0.2136083308786883,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.3076923076923077,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211628953528599,0.09090909090909091
0.7599931414571074,0.13333333333333336,0.75,0.2,0.05348183885366411,0.5,0.0,0.4286547298002773,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.10714285714285714,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390942152705228,0.2727272727272727
0.3946005839611613,0.12380952380952381,0.75,0.4,0.03434917044647906,0.5,0.0,0.9849829007170238,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.3076923076923077,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8943748091471325,0.09090909090909091
0.6731231151760647,0.23809523809523814,0.5,0.2,0.11857231372643381,0.0,0.0,0.8930005470882302,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.21428571428571427,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148530102007597,0.8181818181818182
0.52752006932857,0.2571428571428572,0.75,0.2,0.030589410108642037,0.5,0.0,0.18718241535839453,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.07142857142857142,0.15384615384615385,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14778592718469732,0.8181818181818182
